,id,nodes,edges,density,isolated_nodes,core_number,global_cc,approx_avg_local_cc,max_cliques,connected_components,strongly_connected_components,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,avg_shortest_path_length,avg_neighbour_degree,avg_degree_connectivity,degree_centrality_min,degree_centrality_1qr,degree_centrality_median,degree_centrality_3qr,degree_centrality_max,degree_centrality_avg,eigenvector_centrality_min,eigenvector_centrality_1qr,eigenvector_centrality_median,eigenvector_centrality_3qr,eigenvector_centrality_max,eigenvector_centrality_avg,pagerank_min,pagerank_1qr,pagerank_median,pagerank_3qr,pagerank_max,pagerank_avg,betweenness_centrality_min,betweenness_centrality_1qr,betweenness_centrality_median,betweenness_centrality_3qr,betweenness_centrality_max,betweenness_centrality_avg,closeness_centrality_min,closeness_centrality_1qr,closeness_centrality_median,closeness_centrality_3qr,closeness_centrality_max,closeness_centrality_avg,check_planarity,label
856,8614176,110,1513,0.2523769808173478,0,25,0.610716258515927,0.8817423781811865,32,1,1,-0.13154974422008334,-0.1315497442200846,1.7476230191826523,37.627228386707266,35.041739334024314,14.0,18.0,23.0,28.75,102.0,27.509090909090908,0.02214095273476482,0.05570436441580384,0.07230523038033103,0.09814758224941421,0.23931615065450967,0.08372695593485553,0.006252900901731829,0.006392827610032368,0.007471961384837974,0.009534686843338743,0.03130388061011772,0.00909090909090909,0.0,0.0,0.0,0.0013247803653604804,0.19409194440568575,0.00677687487058532,0.0,0.0,0.0,0.001394505647747874,0.19337144982101612,0.0067840586875585656,False,ai
857,8709683,80,1134,0.3588607594936709,0,21,0.634113250051198,0.8507719538222309,39,1,1,-0.2020758126144937,-0.20207581261449326,1.6411392405063292,36.941562169685625,33.96224791777756,12.0,20.0,21.0,34.25,79.0,28.35,0.045998599362515845,0.07528051534042322,0.08397256852995873,0.12296857470109206,0.23623959549679682,0.10350160738766463,0.006525706933699603,0.00935220129499363,0.009556555279802887,0.014659937720819423,0.032299891088005246,0.0125,0.0,0.0,0.0,0.007129410124111019,0.10623808859758196,0.008027123134848402,0.0,0.0,0.0,0.007082926602519423,0.10663319853111047,0.0080155022544505,False,ai
858,8615845,73,832,0.3165905631659056,0,21,0.6638633026298224,0.8709386404299196,15,1,1,-0.11854061690450167,-0.11854061690450045,1.6834094368340944,28.453303532408494,26.677923348352614,12.0,15.0,18.0,26.0,67.0,22.794520547945204,0.04818448075152337,0.06795624110271646,0.09787787729685428,0.12261852489983478,0.2550532909239639,0.10641960612888789,0.008602696373315764,0.010083276617057862,0.01119499562947315,0.016273640523041543,0.03738091868305243,0.0136986301369863,0.0,0.0,0.0,0.008901594384790625,0.1839120531771277,0.009354967910450578,0.0,0.0,0.0,0.008041649235346095,0.18335425091802862,0.009339367276491754,False,ai
859,8751767,73,947,0.3603500761035008,0,21,0.6546526201686935,0.8698908707336118,21,1,1,-0.17735455611032247,-0.17735455611032216,1.6396499238964992,33.18486959287432,30.853478204183936,14.0,19.0,21.0,34.0,72.0,25.945205479452056,0.047092711610455466,0.08859073846588718,0.09707994261426989,0.14071388062110998,0.24338013168464456,0.10743615156575922,0.00827752493564016,0.010314733351329845,0.011138349186298493,0.01694353863787447,0.03531444954338869,0.0136986301369863,0.0,0.0,0.0,0.007507088737042739,0.1326407288616047,0.008722027904121318,0.0,0.0,0.0,0.007483846976246941,0.13466276205083882,0.008749726988905348,False,ai
860,8614059,77,1094,0.3738892686261107,0,26,0.6408893933140735,0.8806373737833428,12,1,1,-0.23705544795686612,-0.23705544795686187,1.6261107313738892,38.32760723177663,34.60858893332708,18.0,18.0,22.0,31.0,76.0,28.415584415584416,0.06513276087420158,0.0717806914549169,0.08397820902156525,0.11595740973618626,0.227292285010479,0.10506975687915482,0.00873518105306773,0.009146453245088051,0.010437768432089703,0.013947352258069165,0.03228881880894734,0.012987012987012986,0.0,0.0,0.0,0.004857528006321753,0.09382698833262762,0.00810624321989499,0.0,0.0,0.0,0.004927253288709147,0.09252544972806312,0.008139445735317564,False,ai
861,8730664,98,1476,0.31054071112981274,0,31,0.6619408195048601,0.9035265821381879,14,1,1,-0.15658152969810185,-0.15658152969810252,1.6894592888701871,39.903517327796024,37.03512314119664,17.0,20.0,24.0,31.0,97.0,30.122448979591837,0.0398857512589994,0.046223132698161466,0.08066751959644804,0.11969561765178553,0.22635034530778878,0.08966803254972812,0.006403614491757648,0.007736642327806166,0.008153428538030652,0.0097545044348578,0.0304609683564587,0.01020408163265306,0.0,0.0,0.0,0.0,0.14056616929297067,0.00704177919947743,0.0,0.0,0.0,0.0,0.13896248779806084,0.0070737959107777595,False,ai
862,8618682,69,656,0.2796248934356351,0,16,0.5688172043010753,0.8805087344026236,15,1,1,-0.24141988291136113,-0.24141988291136,1.7203751065643649,28.593292688078655,25.937704743641273,9.0,13.0,16.0,20.0,68.0,19.014492753623188,0.05701478817275257,0.08426012739355285,0.09554154297122824,0.10895203586738451,0.2979255162234655,0.10960114954446738,0.008221203026285517,0.010510079573445831,0.012101975661603922,0.015349121463998,0.04772936938989484,0.014492753623188406,0.0,0.0,0.0,0.003881374052898232,0.18704969088455997,0.010438245294216306,0.0,0.0,0.0,0.004044066378468819,0.1860038116487492,0.010443971525137008,False,ai
863,8721435,93,1320,0.3085553997194951,0,26,0.6597629907684249,0.891629788941043,21,1,1,-0.15497339395113738,-0.15497339395113874,1.6914446002805048,36.699141856146596,33.64005153014979,13.0,22.0,24.0,26.0,86.0,28.387096774193548,0.03877832505159019,0.07309990195487828,0.09035968781619112,0.10092917603412555,0.24303609787313157,0.09519611409757539,0.0060935400606944735,0.008619953088558722,0.009099258371929594,0.009661953889655926,0.02970211509449792,0.010752688172043015,0.0,0.0,0.0,0.0,0.11472133128804701,0.00745035884778807,0.0,0.0,0.0,0.0,0.11553479291589983,0.007443611239815103,False,ai
864,8609669,87,1097,0.29323710237904305,0,23,0.6285518070220619,0.8819716381660343,16,1,1,-0.17115168870770986,-0.17115168870771197,1.706762897620957,34.06733745025186,31.089879268411064,14.0,16.0,22.0,28.0,79.0,25.2183908045977,0.04986337448789573,0.05359420383185083,0.09273550735335087,0.1123961768451069,0.2479841196513057,0.0967475994144129,0.007426627545106825,0.008341915786507543,0.010002816376108586,0.013302913963605409,0.03295548161198158,0.011494252873563215,0.0,0.0,0.0,0.0030330497838516168,0.1335239157718449,0.00812686902493015,0.0,0.0,0.0,0.0029052200994747293,0.13054897038998317,0.008114847424518533,False,ai
865,8753616,65,856,0.4115384615384615,0,23,0.6926872179300849,0.881067817456579,10,1,1,-0.18710675985603825,-0.1871067598560358,1.5884615384615384,32.48028050340529,30.834468149972025,16.0,18.0,21.0,32.0,64.0,26.338461538461537,0.06683497999126968,0.07854379776937356,0.0991865669517116,0.14021447796185815,0.2382895893710624,0.11598164297974908,0.010176640961495545,0.01169839651241445,0.012561339276211801,0.018062525296486647,0.03478451239317067,0.015384615384615382,0.0,0.0,0.0,0.006902802956351988,0.10409984660436886,0.009089316298910056,0.0,0.0,0.0,0.006833077673964593,0.10323990145492445,0.008976683150438123,False,ai
866,8763992,101,1509,0.2988118811881188,0,26,0.6533542537081972,0.8912967949274733,20,1,1,-0.15694926248381977,-0.15694926248381968,1.7011881188118811,38.59437402889857,35.35405157644929,20.0,21.0,25.0,26.0,100.0,29.88118811881188,0.05648488274266181,0.07309971549568328,0.07644895855453873,0.0896706850235156,0.2527590268054289,0.09217794792160726,0.007287150392573806,0.0073752390598106395,0.008549666072389283,0.008574989243206196,0.03024114532456203,0.0099009900990099,0.0,0.0,0.0,0.0,0.15553386324546242,0.006949746710830237,0.0,0.0,0.0,0.0,0.15555710500625822,0.006938010772210581,False,ai
867,8602765,60,723,0.40847457627118644,0,20,0.7056969939478818,0.9034675104664858,5,1,1,-0.18273861223366897,-0.18273861223366814,1.5915254237288134,29.501071096813217,27.287971314213785,18.0,19.0,20.0,20.0,59.0,24.1,0.09092200515884755,0.0974290813629529,0.10467771666774685,0.11784262690163841,0.2550753215427423,0.12196407635284272,0.01318673883686223,0.01368139676455176,0.013933628960712268,0.014190300590623978,0.03776575834827132,0.016666666666666666,0.0,0.0,0.0,0.0,0.11393111142099,0.009889369218611341,0.0,0.0,0.0,0.0,0.11376841909541943,0.009925006585164901,False,ai
868,8703234,80,1064,0.3367088607594937,0,24,0.6854657355900107,0.9013110243413468,9,1,1,-0.1426249105310654,-0.14262491053106668,1.6632911392405063,33.46227373427446,31.280541866192145,16.0,20.0,23.0,24.0,79.0,26.6,0.045387172614727536,0.0712952052867207,0.10095384007944008,0.11521569548192312,0.2474984593738142,0.10197318914633575,0.008969734099177534,0.009891341221967626,0.010658392336341077,0.01093695723601043,0.03427589739637299,0.0125,0.0,0.0,0.0,0.0,0.1569748524148017,0.00832200297494486,0.0,0.0,0.0,0.0,0.1560684237437657,0.008309801050527069,False,ai
869,8616277,87,1077,0.28789093825180434,0,25,0.6667375778757028,0.9071499660596547,9,1,1,-0.13012490131896587,-0.13012490131896817,1.7495322106388667,32.12425979394307,29.439957568301196,14.0,18.0,19.0,25.0,76.0,24.75862068965517,0.03907813743168647,0.04670397594048947,0.07421176966058479,0.12807239863832426,0.24466017536373336,0.09458963883568358,0.00793673046604364,0.009204281303073488,0.009307073288825822,0.010833774847928688,0.03200238459607537,0.011494252873563222,0.0,0.0,0.0,0.0,0.1574887790895016,0.008607358524185748,0.0,0.0,0.0,0.0,0.1582054086674441,0.008612777683123607,False,ai
870,8723173,63,667,0.3415258576548899,0,20,0.690844812873339,0.8932198807512978,8,1,1,-0.14069440680028908,-0.14069440680028705,1.6584741423451101,26.11903604959155,24.856068662592147,12.0,16.0,17.0,20.0,52.0,21.174603174603174,0.0562912978507081,0.06259128003925506,0.11141403349570532,0.13701026048145762,0.2528455300419024,0.1149228426375332,0.010632050304263894,0.01261670162799897,0.01297834319073999,0.014422788258088681,0.03601306969962123,0.01587301587301587,0.0,0.0,0.0,0.0,0.11276902338120026,0.010470966613763328,0.0,0.0,0.0,0.0,0.1108399572351493,0.010496790792425314,False,ai
871,8620143,74,981,0.36319881525360975,0,22,0.6643031387217434,0.869764194846261,14,1,1,-0.17771540039167893,-0.17771540039167838,1.6368011847463901,33.4043570582012,32.268119019948095,16.0,18.25,21.0,34.0,64.0,26.513513513513512,0.06735995863091437,0.07318458833518807,0.09122893612021452,0.14097953837127636,0.22566484839462986,0.10772561302661027,0.008815451794035875,0.010078743272950247,0.010784610111573539,0.016552761031435277,0.030208838259882954,0.013513513513513514,0.0,0.0,0.0,0.008308929484497773,0.11844001301537416,0.008615155386874424,0.0,0.0,0.0,0.008337981685492522,0.12204248593872233,0.008587516536198332,False,ai
872,8608313,84,992,0.28456683878370626,0,24,0.669492129069022,0.8799898037367919,24,1,1,-0.10134000774691919,-0.10134000774692065,1.7406769936890418,29.68428351351348,28.315893573310944,14.0,15.0,20.0,27.5,68.0,23.61904761904762,0.03386407637445139,0.05198897957189838,0.08248734134904859,0.12715168471053012,0.24705123702262682,0.09663622189951464,0.007509127073467407,0.00859524696745351,0.010153110768905214,0.014322075739876719,0.03117080511304128,0.011904761904761904,0.0,0.0,0.0,0.004758750522939611,0.15671919304604795,0.008826888725089386,0.0,0.0,0.0,0.004555385115976377,0.1508390275647119,0.008777361639584064,False,ai
873,8619345,60,552,0.31186440677966104,0,16,0.6231895465994962,0.8922431207728602,10,1,1,-0.20334555466205084,-0.20334555466205034,1.688135593220339,25.05480247364333,22.92445421555595,11.0,12.75,15.0,16.0,52.0,18.4,0.0618964842209447,0.08363858002182847,0.10536303939213326,0.12769672988011327,0.27466000584319844,0.11768891535619427,0.011735832203886331,0.01231407993985721,0.013651641903278888,0.014377943434054453,0.04365537105079531,0.016666666666666666,0.0,0.0,0.0,0.0,0.13749825686792577,0.011470196315405258,0.0,0.0,0.0,0.0,0.1382884767349828,0.011423712793813672,False,ai
874,8619426,75,1099,0.39603603603603604,0,24,0.6543443756080077,0.8511999382731378,25,1,1,-0.20925740024705367,-0.2092574002470541,1.603963963963964,37.90635140358686,35.41086399850419,12.0,22.0,22.0,34.5,74.0,29.30666666666667,0.03987950786023756,0.08289353563228956,0.08445166351909462,0.1327736653438124,0.22062762529249053,0.10658249785078841,0.00695797122750896,0.010400842089395162,0.010486364033446379,0.015318083789494908,0.031572260447058666,0.01333333333333333,0.0,0.0,0.0,0.006217171012875943,0.08841165806720747,0.008022745936565136,0.0,0.0,0.0,0.00600799516571376,0.08794682285129157,0.00801035033080738,False,ai
875,8728450,96,1331,0.2918859649122807,0,26,0.634637538934164,0.8858404637536283,18,1,1,-0.16588111720460627,-0.1658811172046072,1.7081140350877193,37.345240549824815,34.66436860301092,12.0,19.5,24.0,27.75,88.0,27.729166666666668,0.028406426683776166,0.06056850966947029,0.09527289212779867,0.10116033221047457,0.23934082121797987,0.09181536885372561,0.006189829250037127,0.007631156966991062,0.00890207593828961,0.010062744424348529,0.03064395360761836,0.010416666666666666,0.0,0.0,0.0,0.0011156045181982962,0.13942732301397673,0.007383858984489611,0.0,0.0,0.0,0.0011039836378003971,0.13675452052246034,0.007380469561040222,False,ai
876,8723446,70,1060,0.4389233954451346,0,29,0.6962370431338255,0.8975091768793536,6,1,1,-0.2333953834747808,-0.23339538347478195,1.5610766045548654,39.07949500340074,36.79490715705217,16.0,23.0,24.0,33.0,69.0,30.285714285714285,0.04670805921529151,0.08794353526581318,0.09688708195234037,0.12944816295681852,0.20705677631013084,0.11030714981561009,0.008423661055829656,0.011259242990982056,0.011504685925909872,0.01502050547845525,0.030787757713565053,0.014285714285714282,0.0,0.0,0.0,0.0023590387207734834,0.07342072235391991,0.008044969486887921,0.0,0.0,0.0,0.002010412308836518,0.07369962348346945,0.00803799695864918,False,ai
877,8758212,75,1146,0.412972972972973,0,25,0.6812772417846124,0.8536846126357218,19,1,1,-0.1719091244083311,-0.17190912440833098,1.587027027027027,37.56670088398402,35.82524190884605,14.0,19.0,25.0,37.5,74.0,30.56,0.05417575095402111,0.06337482014156741,0.10139190338694071,0.13204542873888325,0.21941084571144978,0.10752568184469086,0.007052725286505794,0.009428624618020345,0.011018160096624386,0.01609058034522686,0.030187948264038048,0.013333333333333334,0.0,0.0,0.0,0.008576209733649452,0.09352484544228229,0.007860053610994639,0.0,0.0,0.0,0.008390275647283067,0.09299028494397901,0.007892592076108752,False,ai
878,8708866,79,1050,0.34079844206426485,0,26,0.6574668190208315,0.8846284672363072,15,1,1,-0.19073803737455536,-0.19073803737455175,1.659201557935735,34.74122466725993,31.642227593696266,14.0,18.0,19.0,27.5,78.0,26.582278481012658,0.03950763356627777,0.07855334448297717,0.08163336519623453,0.11450563703834216,0.24574343285938102,0.10332922471008561,0.008205721537626477,0.009139990276869413,0.009667630028677198,0.012801500204665427,0.03444470034233096,0.012658227848101264,0.0,0.0,0.0,0.0018477199832659253,0.15711430297957646,0.008361149896411924,0.0,0.0,0.0,0.0019058243852554196,0.1508855110863035,0.008277008838341074,False,ai
879,8761169,82,1083,0.3261065943992773,0,28,0.6504442703972777,0.896566822054924,11,1,1,-0.1981200103015836,-0.19812001030158272,1.6738934056007226,36.72407543715994,33.923916530316134,11.0,17.0,19.0,34.0,81.0,26.414634146341463,0.04701856712286938,0.049040698400930734,0.06567439164895218,0.13144244191141444,0.22973402647896968,0.09764682717201213,0.006265731013841206,0.008990351628298482,0.00949884480182663,0.01425887184458813,0.035059763177000464,0.012195121951219511,0.0,0.0,0.0,0.0013364012457583794,0.13017710221725046,0.008205758741452428,0.0,0.0,0.0,0.0012899177241667836,0.1286663877655238,0.008187051958372884,False,ai
880,8602463,94,1277,0.29215282544040266,0,27,0.6323015533061298,0.8820730727923656,17,1,1,-0.16245543439857238,-0.16245543439856944,1.7078471745595973,36.915353891315554,34.06643340196807,13.0,18.0,22.0,31.0,93.0,27.170212765957448,0.033406528107138574,0.06642437485590667,0.08575183912942083,0.10856210010179672,0.24898367735697605,0.09314268428633216,0.00660918471397336,0.00760003035047783,0.00866258309424994,0.01190080698203886,0.03371999756408658,0.010638297872340429,0.0,0.0,0.0,0.0031492585878306048,0.162599358527384,0.00754368214765684,0.0,0.0,0.0,0.0031841212290243015,0.15811369869379563,0.0074915118122535086,False,ai
881,8724873,97,1456,0.3127147766323024,0,28,0.6679490806223479,0.8909644360871674,14,1,1,-0.13711613575607182,-0.13711613575607634,1.6872852233676976,38.20463853246133,35.83752730454108,17.0,22.0,24.0,28.0,84.0,30.02061855670103,0.03913838719002952,0.06388031928760628,0.07908694045957618,0.10475125015904181,0.21597924921835185,0.09237056679953815,0.0071601534430654114,0.007874576278304854,0.008461539786267616,0.009259264392250104,0.02676963986264398,0.010309278350515464,0.0,0.0,0.0,0.0,0.129549574675764,0.00709999851444378,0.0,0.0,0.0,0.0,0.12852693720074904,0.007094487581471584,False,ai
882,8717637,108,1246,0.21564555209415023,0,22,0.5857914416285833,0.8860852948840441,46,1,1,-0.14651389526173,-0.14651389526172998,1.8061613014884044,32.797240637620014,30.393824169582235,10.0,15.0,18.0,22.0,82.0,23.074074074074073,0.02040089268412244,0.05238051260400017,0.07249973224690935,0.10075012340485093,0.25386036623469477,0.0843416202730675,0.005686424325930326,0.006390165710229816,0.007377188169928788,0.008370736682861826,0.030281559248652543,0.00925925925925926,0.0,0.0,0.0,0.0,0.15144331334540256,0.0074552251782294306,0.0,0.0,0.0,0.0,0.14986287361128853,0.007437363454654883,False,ai
883,8601248,59,728,0.4254821741671537,0,24,0.6843191519302031,0.8834972848034157,12,1,1,-0.22909232410300698,-0.22909232410300426,1.5745178258328463,31.507599470663205,28.474675611232033,15.0,17.0,17.0,26.5,58.0,24.677966101694917,0.07701331260527915,0.07737828352972746,0.08648247414029929,0.13931307165895293,0.23594646684964019,0.1208370158608232,0.011339969538155517,0.012454237330963307,0.012740885245791063,0.018449291943340145,0.03731738514944527,0.016949152542372885,0.0,0.0,0.0,0.007960303072560801,0.08943429554222243,0.00970717744966141,0.0,0.0,0.0,0.007995165713754498,0.09057314182121637,0.009738691701587907,False,ai
884,8768692,87,1468,0.39240844693932103,0,33,0.709730268380428,0.8694844331351336,14,1,1,-0.08687725558484587,-0.08687725558484395,1.607591553060679,41.085996641855225,39.66290773513322,14.0,20.0,33.0,43.0,83.0,33.747126436781606,0.01731903519892047,0.06230051529290198,0.10017641036263578,0.13822247541226518,0.19359808023388442,0.09606102799378881,0.007198679784226835,0.007514727961286036,0.010611661620481366,0.013527012907965295,0.027180586143465725,0.011494252873563216,0.0,0.0,0.0,0.00613582485009065,0.15295402779712922,0.007011264506732124,0.0,0.0,0.0,0.0055547808301956965,0.15416259935851054,0.007006990159919099,False,ai
885,8729420,75,1145,0.4126126126126126,0,29,0.7421142899753921,0.9023157104926891,8,1,1,-0.16348757727126262,-0.16348757727126345,1.5873873873873874,37.02015322024664,35.21295582977104,10.0,25.0,26.0,29.5,74.0,30.533333333333335,0.035365893778806425,0.08663075537701974,0.0906427133709317,0.11723257668450879,0.22264462870117724,0.10796368908532657,0.006278264755976726,0.011248509345914254,0.011617526860853848,0.01287733653072987,0.030470576804294096,0.01333333333333333,0.0,0.0,0.0,0.00119695068098359,0.10284479152139595,0.0078123305288272365,0.0,0.0,0.0,0.0012666759633709831,0.10233347278388846,0.00781109096825146,False,ai
886,8726846,102,1612,0.3129489419530188,0,27,0.6279889686295402,0.8671936072266134,54,1,1,-0.1765250727573664,-0.17652507275737314,1.687051058046981,41.99520056146521,38.5567945728719,13.0,23.0,25.0,36.5,91.0,31.607843137254903,0.03130688796969466,0.06860755453131265,0.08134803780028056,0.10191143971903709,0.21787190913787183,0.09034442444147564,0.005275939848975286,0.007485273432500251,0.007894513120001626,0.011142504202240484,0.026050590899152744,0.009803921568627449,0.0,0.0,0.0,0.0058394923999442235,0.09371077952864865,0.006743300676380595,0.0,0.0,0.0,0.005862734160740022,0.09461720819968464,0.006724160402784054,False,ai
887,8759512,85,1282,0.35910364145658263,0,29,0.6942610352217868,0.8716092660032824,16,1,1,-0.08662961609828114,-0.0866296160982809,1.6408963585434173,37.23419873241967,35.94143554364509,12.0,19.0,27.0,39.0,70.0,30.16470588235294,0.034776062868992555,0.04911480354165755,0.09929529090126953,0.12899653892119972,0.19957740597851162,0.0972483341205381,0.006057680393248221,0.008410516332809079,0.010261373862657536,0.014458746965592465,0.02620872125543503,0.011764705882352941,0.0,0.0,0.0,0.007321154650676354,0.1008924836145492,0.007530603930318185,0.0,0.0,0.0,0.007088737042718373,0.10186863756797257,0.007534705417517445,False,ai
888,8764977,80,1163,0.3680379746835443,0,26,0.6872599391430139,0.8965869678206893,14,1,1,-0.1847448416372957,-0.18474484163729402,1.6319620253164557,36.73193918085693,33.742205231887176,16.0,22.0,25.0,26.0,79.0,29.075,0.06161602040162139,0.081008165821065,0.08679420934490048,0.10795118284032058,0.23797942932973848,0.10456437772007429,0.00794912249881691,0.009912180371059849,0.010982241738771702,0.01107244379217635,0.031382797863936225,0.012499999999999997,0.0,0.0,0.0,0.0,0.11018918793286706,0.007871112815506464,0.0,0.0,0.0,0.0,0.10800446241806236,0.007831892344163552,False,ai
889,8607241,63,880,0.45058883768561186,0,27,0.7020970394736842,0.8650903718464447,17,1,1,-0.20835622978353488,-0.20835622978353577,1.549411162314388,35.1166223106879,32.89601411821087,11.0,16.5,27.0,36.0,62.0,27.936507936507937,0.03794266686512245,0.07323036631562203,0.12917213221724538,0.13925148214401786,0.2131678615100752,0.11615149958458794,0.008467077316157725,0.01032098417154624,0.014838086123337466,0.01927284084554623,0.03362449409316549,0.015873015873015872,0.0,0.0,0.0,0.007553572258634334,0.0817180309580186,0.008725989969888773,0.0,0.0,0.0,0.007367638172267949,0.08380978942964012,0.008762881653691622,False,ai
890,8616181,87,1214,0.3245121625233895,0,27,0.6389146072217079,0.8694145221560091,26,1,1,-0.17135241086747957,-0.17135241086747893,1.6754878374766105,36.853989332587986,34.579644113090104,14.0,19.0,21.0,31.0,71.0,27.908045977011493,0.04799135708460883,0.05996699004771304,0.09108282412578236,0.11437140723910129,0.21109927704894002,0.0969346293337516,0.006603597699762483,0.008418809676966014,0.008784371284142346,0.012817411628741743,0.027093583662241818,0.011494252873563218,0.0,0.0,0.0,0.005461813787012504,0.07976572305117186,0.007766488159257587,0.0,0.0,0.0,0.005496676428206201,0.07555896434713302,0.007754466558845965,False,ai
891,8712274,77,1041,0.3557758031442242,0,21,0.6532374533638223,0.860106927800377,27,1,1,-0.1757478150205686,-0.1757478150205686,1.6442241968557758,33.95944950663359,31.68629536848422,17.0,19.0,20.0,33.0,59.0,27.038961038961038,0.06792802226309029,0.07988345810774118,0.0916307213265278,0.12502992064515822,0.20569121778909427,0.10597963315693532,0.008926338261976868,0.009834216139602149,0.010049820651332135,0.015504121644184986,0.0266133650867874,0.012987012987012986,0.0,0.0,0.0,0.00785571514897971,0.07941709663923494,0.008368543091733406,0.0,0.0,0.0,0.007576814019430133,0.07997489889833401,0.00844490887720531,False,ai
892,8726709,81,936,0.28888888888888886,0,22,0.6573997441877962,0.8994295192850873,10,1,1,-0.1419999876513348,-0.14199998765133462,1.711111111111111,30.09508134789979,27.76526018693855,14.0,15.0,18.0,22.0,80.0,23.11111111111111,0.04265681401358023,0.055427841853787366,0.08140358498713045,0.1210776397066988,0.271305218607098,0.09930726566870177,0.008938258700323337,0.009180115462904558,0.010162979458811238,0.011159739380444374,0.039366184655235135,0.012345679012345682,0.0,0.0,0.0,0.0,0.23701947659551847,0.008779933809760119,0.0,0.0,0.0,0.0,0.24138892762512787,0.008810922824154513,False,ai
893,8724266,78,960,0.3196803196803197,0,25,0.6387006309885487,0.8751691636581049,13,1,1,-0.17029296044679626,-0.17029296044679376,1.6803196803196803,33.15260649426849,30.79371090546899,13.0,14.0,20.0,28.5,69.0,24.615384615384617,0.044725096163883316,0.057952910464146336,0.08866256314749242,0.13257397592635242,0.23179374106881476,0.10056350243390218,0.00812265770454228,0.008596789368431172,0.010533114454392404,0.014877451112399279,0.03324564319814931,0.012820512820512824,0.0,0.0,0.0,0.004840096685724904,0.11060753962719136,0.008774658614289988,0.0,0.0,0.0,0.005211964858457674,0.10918979221864789,0.008732942633374458,False,ai
894,8711158,68,768,0.33713784021071114,0,19,0.6113046667277895,0.8631747878137247,23,1,1,-0.23152219524711676,-0.23152219524711765,1.6628621597892888,30.968529187204908,28.213856387386734,12.0,14.0,18.0,28.5,63.0,22.58823529411765,0.05916189052940356,0.073732034728332,0.1004381760309511,0.1432430278517505,0.25268782165853115,0.11101620869540822,0.008943997640697473,0.01022972581986246,0.01186751751612793,0.017767608988754624,0.03793854219381885,0.014705882352941176,0.0,0.0,0.0,0.008221772881513531,0.10888764932830255,0.009814175286625097,0.0,0.0,0.0,0.007809231627388114,0.10923627574023947,0.009755387303435732,False,ai
895,8600904,89,1279,0.32660878447395303,0,26,0.6610469871853131,0.8739505656988676,28,1,1,-0.13704843474759398,-0.1370484347475953,1.673391215526047,36.168249483327884,34.31427900378928,19.0,19.0,22.0,36.0,77.0,28.741573033707866,0.04287147137314391,0.059216428763087,0.08341721208166566,0.11193329160302772,0.22401186360468628,0.09622580146170184,0.008085411102159807,0.008545319266445469,0.008843068890318943,0.013531781635262776,0.02788878020304777,0.011235955056179773,0.0,0.0,0.0,0.006484451262027621,0.10491330823222167,0.007589610045036466,0.0,0.0,0.0,0.007019011760330978,0.10342583554129081,0.0075676740011393125,False,ai
896,8765963,77,925,0.31613123718386876,0,21,0.6790778097982709,0.8853370952560639,18,1,1,-0.13311628850931276,-0.13311628850931267,1.6838687628161313,29.770682315120936,28.39663642537469,14.0,18.0,20.0,28.0,62.0,24.025974025974026,0.05925227788054136,0.06995685278467778,0.0972597663043907,0.12462088210846878,0.23266474038156007,0.1048566859100303,0.008493719161926462,0.009958693906164716,0.01090502982154688,0.014420405602130693,0.031320281034773585,0.012987012987012988,0.0,0.0,0.0,0.0019755496676428217,0.12685353042345182,0.008874428690353453,0.0,0.0,0.0,0.002045274950030215,0.12850369543995324,0.00882583228141678,False,ai
897,8618725,75,978,0.35243243243243244,0,22,0.651134575026233,0.8652554310675858,12,1,1,-0.18238275757756855,-0.18238275757756725,1.6475675675675676,33.39434562848805,31.546891139511107,17.0,18.5,22.0,30.0,74.0,26.08,0.0669523710099237,0.08133345781946534,0.09867207512511075,0.13427703095305263,0.25353043491549315,0.1076939819692002,0.009169706767281646,0.010101717462562249,0.011302458451100433,0.015004557855976423,0.03484901661844359,0.013333333333333336,0.0,0.0,0.0,0.004880769767117551,0.1299911681308841,0.008655541610498514,0.0,0.0,0.0,0.005055082973086037,0.12810858550642473,0.008658020731650068,False,ai
898,8712653,70,761,0.3151138716356108,0,21,0.6429079527671077,0.9044602381407263,7,1,1,-0.17664167633482386,-0.17664167633482522,1.7109730848861284,29.50002325046762,27.89501991414239,12.0,15.0,16.0,21.0,62.0,21.742857142857144,0.04097682961430843,0.0491731267158446,0.08421222608149107,0.13070074656732789,0.2421233267923816,0.1051405839800633,0.009847509432928496,0.010973061962519633,0.011303212516136005,0.013009356076100247,0.03822135325559967,0.014285714285714282,0.0,0.0,0.0,0.0,0.1508855110863035,0.01015133706529535,0.0,0.0,0.0,0.0,0.15423232464089792,0.010160633769613663,False,ai
899,8713634,89,1075,0.274514811031665,0,22,0.630793329033447,0.8849738609628447,17,1,1,-0.14588227397988277,-0.14588227397988437,1.7254851889683351,32.15632813296882,29.98497397759818,14.0,15.0,20.0,22.0,78.0,24.15730337078652,0.03447564350568004,0.06287257010494247,0.09390332606437031,0.09799125005508082,0.24892811520661873,0.09484558533012721,0.007198688372813407,0.008409096164713793,0.009273610966662849,0.009897339811127415,0.03349021308908069,0.011235955056179775,0.0,0.0,0.0,0.0,0.1738483707525486,0.008128087694035575,0.0,0.0,0.0,0.0,0.171315018825807,0.008159686042982665,False,ai
